Sr.No.,Bank,Challan No.,Challan Date,Challan Amt,ACC Unit,TC Number
7268,S B I GHATAMPUR,854677,22-Jul-21,25360,NCR JHS 03,3.21102E+14
7269,S B I GHATAMPUR,854688,04-Aug-21,16000,NCR JHS 03,3.21102E+14
7270,S B I GHATAMPUR,854689,04-Aug-21,14095,NCR JHS 03,3.21102E+14
7271,S B I GHATAMPUR,854690,04-Aug-21,22300,NCR JHS 03,3.21102E+14
7272,S B I GHATAMPUR,854691,04-Aug-21,24650,NCR JHS 03,3.21102E+14
7273,S B I GHATAMPUR,854699,12-Aug-21,20110,NCR JHS 03,3.21102E+14
7274,SBI ORCHHA,854703,16-Aug-21,5955,NCR JHS 03,3.21102E+14
7275,SBI ORCHHA,854704,16-Aug-21,11070,NCR JHS 03,3.21102E+14
7276,SBI ORCHHA,854709,21-Aug-21,3880,NCR JHS 03,3.21102E+14
7277,SBI ORCHHA,854711,23-Aug-21,2850,NCR JHS 03,3.21102E+14
7278,SBI ORCHHA,854712,23-Aug-21,6135,NCR JHS 03,3.21102E+14
7279,SBI ORCHHA,854717,30-Aug-21,5510,NCR JHS 03,3.21102E+14
7280,SBI ORCHHA,854718,30-Aug-21,3450,NCR JHS 03,3.21102E+14
7281,SBI ORCHHA,854726,06-Sep-21,10655,NCR JHS 03,3.21102E+14
7282,SBI ORCHHA,854731,13-Sep-21,5565,NCR JHS 03,3.21102E+14
7283,SBI ORCHHA,854732,13-Sep-21,6340,NCR JHS 03,3.21102E+14
7284,SBI ORCHHA,854739,20-Sep-21,4320,NCR JHS 03,3.21102E+14
7285,SBI ORCHHA,854745,27-Sep-21,18170,NCR JHS 03,3.21102E+14
7286,SBI ORCHHA,854746,27-Sep-21,24810,NCR JHS 03,3.21102E+14
7287,S B I RATH,854751,31-May-21,9550,NCR JHS 03,3.21102E+14
7288,S B I RATH,854754,05-Jun-21,700,NCR JHS 03,3.21102E+14
7289,S B I RATH,854755,07-Jun-21,12440,NCR JHS 03,3.21102E+14
7290,S B I RATH,854757,10-Jun-21,4465,NCR JHS 03,3.21102E+14
7291,S B I RATH,854764,18-Jun-21,15755,NCR JHS 03,3.21102E+14
7292,S B I RATH,854767,22-Jun-21,37130,NCR JHS 03,3.21102E+14
7293,S B I RATH,854768,23-Jun-21,17905,NCR JHS 03,3.21102E+14
7294,S B I RATH,854769,24-Jun-21,14210,NCR JHS 03,3.21102E+14
7295,S B I RATH,854770,25-Jun-21,15400,NCR JHS 03,3.21102E+14
7296,S B I RATH,854771,28-Jun-21,11730,NCR JHS 03,3.21102E+14
7297,S B I RATH,854772,02-Jul-21,7170,NCR JHS 03,3.21102E+14
7298,S B I RATH,854774,05-Jul-21,14645,NCR JHS 03,3.21102E+14
7299,S B I RATH,854776,08-Jul-21,36415,NCR JHS 03,3.21102E+14
7300,S B I RATH,854778,12-Jul-21,17790,NCR JHS 03,3.21102E+14
7301,S B I RATH,854830,17-Sep-21,11755,NCR JHS 03,3.21102E+14
7302,S B I RATH,854837,01-Oct-21,14985,NCR JHS 03,3.21102E+14
7303,S B I RATH,854844,11-Oct-21,28335,NCR JHS 03,3.21102E+14
7304,S B I  DABRA,854974,05-Oct-21,91223,NCR JHS 03,3.21102E+14
7305,S B I  DABRA,854985,10-Oct-21,42070,NCR JHS 03,3.21102E+14
7306,S B I  DABRA,855076,03-Jan-22,940,NCR JHS 03,3.21102E+14
7307,S B I  DABRA,855085,13-Jan-22,285,NCR JHS 03,3.21102E+14
7308,S B I  DABRA,855086,14-Jan-22,210,NCR JHS 03,3.21102E+14
7309,S B I  DABRA,855087,15-Jan-22,600,NCR JHS 03,3.21102E+14
7310,S B I  DABRA,855088,17-Jan-22,500,NCR JHS 03,3.21102E+14
7311,S B I  DABRA,855089,17-Jan-22,515,NCR JHS 03,3.21102E+14
7312,S B I  DABRA,855091,19-Jan-22,930,NCR JHS 03,3.21102E+14
7313,S B I  DABRA,855092,20-Jan-22,705,NCR JHS 03,3.21102E+14
7314,SBI ANTRI,855094,24-Jan-22,360,NCR JHS 03,3.21102E+14
7315,SBI ANTRI,855095,24-Jan-22,575,NCR JHS 03,3.21102E+14
7316,SBI ANTRI,855096,25-Jan-22,1300,NCR JHS 03,3.21102E+14
7317,SBI ANTRI,855097,27-Jan-22,120,NCR JHS 03,3.21102E+14
7318,SBI ANTRI,855098,27-Jan-22,330,NCR JHS 03,3.21102E+14
7319,SBI ANTRI,855099,28-Jan-22,340,NCR JHS 03,3.21102E+14
7320,SBI ANTRI,855100,29-Jan-22,355,NCR JHS 03,3.21102E+14
7321,SBI MALANPUR,855151,13-Aug-21,230,NCR JHS 03,3.21102E+14
7322,SBI MALANPUR,855156,21-Aug-21,820,NCR JHS 03,3.21102E+14
7323,S B I BHIND,855201,29-Jul-21,2020,NCR JHS 03,3.21102E+14
7324,S B I BHIND,855202,30-Jul-21,70130,NCR JHS 03,3.21102E+14
7325,S B I BHIND,855203,31-Jul-21,43100,NCR JHS 03,3.21102E+14
7326,S B I BHIND,855204,02-Aug-21,108475,NCR JHS 03,3.21102E+14
7327,S B I BHIND,855205,03-Aug-21,53700,NCR JHS 03,3.21102E+14
7328,S B I BHIND,855206,05-Aug-21,7180,NCR JHS 03,3.21102E+14
7329,S B I BHIND,855207,05-Aug-21,5173,NCR JHS 03,3.21102E+14
7330,S B I BHIND,855208,05-Aug-21,97230,NCR JHS 03,3.21102E+14
7331,S B I BHIND,855209,06-Aug-21,12695,NCR JHS 03,3.21102E+14
7332,S B I BHIND,855210,07-Aug-21,52990,NCR JHS 03,3.21102E+14
7333,S B I BHIND,855211,09-Aug-21,80130,NCR JHS 03,3.21102E+14
7334,S B I BHIND,855212,10-Aug-21,33455,NCR JHS 03,3.21102E+14
7335,S B I BHIND,855213,11-Aug-21,67210,NCR JHS 03,3.21102E+14
7336,S B I BHIND,855217,16-Aug-21,14300,NCR JHS 03,3.21102E+14
7337,S B I BHIND,855218,16-Aug-21,142260,NCR JHS 03,3.21102E+14
7338,S B I BHIND,855219,17-Aug-21,24065,NCR JHS 03,3.21102E+14
7339,S B I BHIND,855220,18-Aug-21,26720,NCR JHS 03,3.21102E+14
7340,S B I BHIND,855221,19-Aug-21,37266,NCR JHS 03,3.21102E+14
7341,S B I BHIND,855222,19-Aug-21,14050,NCR JHS 03,3.21102E+14
7342,S B I BHIND,855225,23-Aug-21,81562,NCR JHS 03,3.21102E+14
7343,S B I BHIND,855226,23-Aug-21,10100,NCR JHS 03,3.21102E+14
7344,S B I BHIND,855227,24-Aug-21,38175,NCR JHS 03,3.21102E+14
7345,S B I BHIND,855228,25-Aug-21,9000,NCR JHS 03,3.21102E+14
7346,S B I BHIND,855229,25-Aug-21,17000,NCR JHS 03,3.21102E+14
7347,S B I BHIND,855230,25-Aug-21,60785,NCR JHS 03,3.21102E+14
7348,S B I BHIND,855232,30-Aug-21,185670,NCR JHS 03,3.21102E+14
7349,S B I BHIND,855233,31-Aug-21,54895,NCR JHS 03,3.21102E+14
7350,S B I BHIND,855234,01-Sep-21,60490,NCR JHS 03,3.21102E+14
7351,S B I BHIND,855235,02-Sep-21,87485,NCR JHS 03,3.21102E+14
7352,S B I BHIND,855236,03-Sep-21,60305,NCR JHS 03,3.21102E+14
7353,S B I BHIND,855237,03-Sep-21,11740,NCR JHS 03,3.21102E+14
7354,S B I BHIND,855238,04-Sep-21,62540,NCR JHS 03,3.21102E+14
7355,S B I BHIND,855239,04-Sep-21,8700,NCR JHS 03,3.21102E+14
7356,S B I BHIND,855240,06-Sep-21,158572,NCR JHS 03,3.21102E+14
7357,S B I BHIND,855242,08-Sep-21,62820,NCR JHS 03,3.21102E+14
7358,S B I BHIND,855243,09-Sep-21,67840,NCR JHS 03,3.21102E+14
7359,S B I BHIND,855244,10-Sep-21,55240,NCR JHS 03,3.21102E+14
7360,S B I BHIND,855245,13-Sep-21,138679,NCR JHS 03,3.21102E+14
7361,S B I BHIND,855246,13-Sep-21,20750,NCR JHS 03,3.21102E+14
7362,S B I BHIND,855247,14-Sep-21,43670,NCR JHS 03,3.21102E+14
7363,S B I BHIND,855248,15-Sep-21,66805,NCR JHS 03,3.21102E+14
7364,S B I BHIND,855250,17-Sep-21,47575,NCR JHS 03,3.21102E+14
7365,S B I BHIND,855251,18-Sep-21,9175,NCR JHS 03,3.21102E+14
7366,S B I BHIND,855252,20-Sep-21,102129,NCR JHS 03,3.21102E+14
7367,S B I BHIND,855253,20-Sep-21,10125,NCR JHS 03,3.21102E+14
7368,S B I BHIND,855254,21-Sep-21,49595,NCR JHS 03,3.21102E+14
7369,S B I BHIND,855255,22-Sep-21,67665,NCR JHS 03,3.21102E+14
7370,S B I BHIND,855256,23-Sep-21,57452,NCR JHS 03,3.21102E+14
7371,S B I BHIND,855257,23-Sep-21,16200,NCR JHS 03,3.21102E+14
7372,S B I BHIND,855258,24-Sep-21,46630,NCR JHS 03,3.21102E+14
7373,S B I BHIND,855259,27-Sep-21,188770,NCR JHS 03,3.21102E+14
7374,S B I BHIND,855260,28-Sep-21,67896,NCR JHS 03,3.21102E+14
7375,S B I BHIND,855261,30-Sep-21,84699,NCR JHS 03,3.21102E+14
7376,S B I BHIND,855262,01-Oct-21,63680,NCR JHS 03,3.21102E+14
7377,S B I BHIND,855263,01-Oct-21,20100,NCR JHS 03,3.21102E+14
7378,S B I BHIND,855264,04-Oct-21,187152,NCR JHS 03,3.21102E+14
7379,S B I BHIND,855267,07-Oct-21,40053,NCR JHS 03,3.21102E+14
7380,S B I BHIND,855268,08-Oct-21,34730,NCR JHS 03,3.21102E+14
7381,S B I BHIND,855269,11-Oct-21,213197,NCR JHS 03,3.21102E+14
7382,S B I BHIND,855270,11-Oct-21,13735,NCR JHS 03,3.21102E+14
7383,S B I BHIND,855271,12-Oct-21,47770,NCR JHS 03,3.21102E+14
7384,S B I BHIND,855272,13-Oct-21,38485,NCR JHS 03,3.21102E+14
7385,S B I BHIND,855273,14-Oct-21,82795,NCR JHS 03,3.21102E+14
7386,S B I BHIND,855274,18-Oct-21,105870,NCR JHS 03,3.21102E+14
7387,S B I BHIND,855275,18-Oct-21,102815,NCR JHS 03,3.21102E+14
7388,S B I BHIND,855277,20-Oct-21,88725,NCR JHS 03,3.21102E+14
7389,S B I BHIND,855278,22-Oct-21,127393,NCR JHS 03,3.21102E+14
7390,S B I BHIND,855280,26-Oct-21,77730,NCR JHS 03,3.21102E+14
7391,S B I BHIND,855281,27-Oct-21,55310,NCR JHS 03,3.21102E+14
7392,S B I BHIND,855282,28-Oct-21,47185,NCR JHS 03,3.21102E+14
7393,S B I BHIND,855283,29-Oct-21,32640,NCR JHS 03,3.21102E+14
7394,S B I BHIND,855284,30-Oct-21,48070,NCR JHS 03,3.21102E+14
7395,S B I BHIND,855285,01-Nov-21,70597,NCR JHS 03,3.21102E+14
7396,S B I BHIND,855286,02-Nov-21,41280,NCR JHS 03,3.21102E+14
7397,S B I BHIND,855287,03-Nov-21,41565,NCR JHS 03,3.21102E+14
7398,S B I BHIND,855289,06-Nov-21,67336,NCR JHS 03,3.21102E+14
7399,S B I BHIND,855290,08-Nov-21,146076,NCR JHS 03,3.21102E+14
7400,S B I BHIND,855291,09-Nov-21,100522,NCR JHS 03,3.21102E+14
7401,S B I BHIND,855292,10-Nov-21,124826,NCR JHS 03,3.21102E+14
7402,S B I BHIND,855293,11-Nov-21,92129,NCR JHS 03,3.21102E+14
7403,S B I BHIND,855294,12-Nov-21,59785,NCR JHS 03,3.21102E+14
7404,S B I BHIND,855295,12-Nov-21,238075,NCR JHS 03,3.21102E+14
7405,S B I BHIND,855296,17-Nov-21,201440,NCR JHS 03,3.21102E+14
7406,S B I BHIND,855297,18-Nov-21,107303,NCR JHS 03,3.21102E+14
7407,S B I BHIND,855298,20-Nov-21,154735,NCR JHS 03,3.21102E+14
7408,S B I BHIND,855299,23-Nov-21,233679,NCR JHS 03,3.21102E+14
7409,S B I BHIND,855300,24-Nov-21,75670,NCR JHS 03,3.21102E+14
7410,S B I BHIND,855301,25-Nov-21,65315,NCR JHS 03,3.21102E+14
7411,S B I BHIND,855302,26-Nov-21,78050,NCR JHS 03,3.21102E+14
7412,S B I BHIND,855303,29-Nov-21,232693,NCR JHS 03,3.21102E+14
7413,S B I BHIND,855304,30-Nov-21,71875,NCR JHS 03,3.21102E+14
7414,S B I BHIND,855305,01-Dec-21,71860,NCR JHS 03,3.21102E+14
7415,S B I BHIND,855306,02-Dec-21,59090,NCR JHS 03,3.21102E+14
7416,S B I BHIND,855307,03-Dec-21,43270,NCR JHS 03,3.21102E+14
7417,S B I BHIND,855308,04-Dec-21,77270,NCR JHS 03,3.21102E+14
7418,S B I BHIND,855309,06-Dec-21,139490,NCR JHS 03,3.21102E+14
7419,S B I BHIND,855310,07-Dec-21,83770,NCR JHS 03,3.21102E+14
7420,S B I BHIND,855313,10-Dec-21,65096,NCR JHS 03,3.21102E+14
7421,S B I BHIND,855314,13-Dec-21,196040,NCR JHS 03,3.21102E+14
7422,S B I BHIND,855342,17-Jan-22,79109,NCR JHS 03,3.21102E+14
7423,S B I SHEOPUR KALAN,855455,22-Oct-21,2920,NCR JHS 03,3.21102E+14
7424,SBI GOHAD,855525,24-Aug-21,820,NCR JHS 03,3.21102E+14
7425,SBI GOHAD,855535,07-Sep-21,358,NCR JHS 03,3.21102E+14
7426,SBI GOHAD,855536,07-Sep-21,1100,NCR JHS 03,3.21102E+14
7427,SBI GOHAD,855537,08-Sep-21,810,NCR JHS 03,3.21102E+14
7428,SBI GOHAD,855538,08-Sep-21,720,NCR JHS 03,3.21102E+14
7429,SBI GOHAD,855539,10-Sep-21,900,NCR JHS 03,3.21102E+14
7430,SBI GOHAD,855540,10-Sep-21,1230,NCR JHS 03,3.21102E+14
7431,SBI GOHAD,855541,13-Sep-21,825,NCR JHS 03,3.21102E+14
7432,SBI GOHAD,855542,12-Sep-21,1320,NCR JHS 03,3.21102E+14
7433,SBI GOHAD,855543,14-Sep-21,1465,NCR JHS 03,3.21102E+14
7434,SBI GOHAD,855544,15-Sep-21,1140,NCR JHS 03,3.21102E+14
7435,SBI GOHAD,855545,15-Sep-21,1445,NCR JHS 03,3.21102E+14
7436,SBI GOHAD,855546,17-Sep-21,710,NCR JHS 03,3.21102E+14
7437,SBI GOHAD,855551,22-Sep-21,930,NCR JHS 03,3.21102E+14
7438,SBI GOHAD,855552,23-Sep-21,600,NCR JHS 03,3.21102E+14
7439,SBI GOHAD,855553,24-Sep-21,905,NCR JHS 03,3.21102E+14
7440,SBI GOHAD,855554,27-Sep-21,645,NCR JHS 03,3.21102E+14
7441,SBI GOHAD,855555,27-Sep-21,575,NCR JHS 03,3.21102E+14
7442,SBI GOHAD,855556,27-Sep-21,1095,NCR JHS 03,3.21102E+14
7443,SBI GOHAD,855563,05-Oct-21,915,NCR JHS 03,3.21102E+14
7444,SBI GOHAD,855566,08-Oct-21,585,NCR JHS 03,3.21102E+14
7445,SBI GOHAD,855567,11-Oct-21,1340,NCR JHS 03,3.21102E+14
7446,SBI GOHAD,855568,11-Oct-21,615,NCR JHS 03,3.21102E+14
7447,SBI GOHAD,855569,11-Oct-21,990,NCR JHS 03,3.21102E+14
7448,SBI GOHAD,855570,12-Oct-21,1285,NCR JHS 03,3.21102E+14
7449,SBI GOHAD,855573,16-Oct-21,540,NCR JHS 03,3.21102E+14
7450,SBI GOHAD,855574,16-Nov-21,1300,NCR JHS 03,3.21102E+14
7451,SBI GOHAD,855575,18-Oct-21,885,NCR JHS 03,3.21102E+14
7452,SBI GOHAD,855576,18-Oct-21,1130,NCR JHS 03,3.21102E+14
7453,SBI GOHAD,855581,25-Oct-21,985,NCR JHS 03,3.21102E+14
7454,SBI GOHAD,855585,27-Oct-21,525,NCR JHS 03,3.21102E+14
7455,SBI GOHAD,855586,28-Oct-21,960,NCR JHS 03,3.21102E+14
7456,SBI GOHAD,855587,30-Oct-21,470,NCR JHS 03,3.21102E+14
7457,SBI GOHAD,855588,30-Oct-21,585,NCR JHS 03,3.21102E+14
7458,SBI GOHAD,855592,05-Nov-21,135,NCR JHS 03,3.21102E+14
7459,SBI GOHAD,855598,11-Nov-21,425,NCR JHS 03,3.21102E+14
7460,SBI GOHAD,855599,12-Nov-21,1410,NCR JHS 03,3.21102E+14
7461,SBI GOHAD,855600,15-Nov-21,1870,NCR JHS 03,3.21102E+14
7462,S B I KALPI,855659,20-Nov-21,50095,NCR JHS 03,3.21102E+14
7463,S B I KALPI,855690,01-Jan-22,24665,NCR JHS 03,3.21102E+14
7464,S B I KALPI,855693,05-Jan-22,18705,NCR JHS 03,3.21102E+14
7465,S B I  JHANSI,855705,27-Aug-21,105,NCR JHS 03,3.21102E+14
7466,S B I  JHANSI,855719,13-Sep-21,165,NCR JHS 03,3.21102E+14
7467,S B I  JHANSI,855720,13-Sep-21,135,NCR JHS 03,3.21102E+14
7468,S B I  JHANSI,855721,13-Sep-21,345,NCR JHS 03,3.21102E+14
7469,S B I  JHANSI,855722,14-Sep-21,240,NCR JHS 03,3.21102E+14
7470,S B I  JHANSI,855723,15-Sep-21,75,NCR JHS 03,3.21102E+14
7471,S B I  JHANSI,855724,16-Sep-21,240,NCR JHS 03,3.21102E+14
7472,S B I  JHANSI,855725,17-Sep-21,65,NCR JHS 03,3.21102E+14
7473,S B I  JHANSI,855726,20-Sep-21,45,NCR JHS 03,3.21102E+14
7474,S B I  JHANSI,855727,21-Sep-21,150,NCR JHS 03,3.21102E+14
7475,S B I  JHANSI,855728,22-Sep-21,130,NCR JHS 03,3.21102E+14
7476,S B I  JHANSI,855729,24-Sep-21,120,NCR JHS 03,3.21102E+14
7477,S B I  JHANSI,855758,26-Oct-21,210,NCR JHS 03,3.21102E+14
7478,S B I  JHANSI,855759,27-Oct-21,180,NCR JHS 03,3.21102E+14
7479,S B I  JHANSI,855760,28-Oct-21,50,NCR JHS 03,3.21102E+14
7480,S B I  JHANSI,855761,30-Oct-21,195,NCR JHS 03,3.21102E+14
7481,S B I  JHANSI,855774,17-Nov-21,205,NCR JHS 03,3.21102E+14
7482,S B I  JHANSI,855783,29-Nov-21,135,NCR JHS 03,3.21102E+14
7483,S B I  JHANSI,855784,29-Nov-21,625,NCR JHS 03,3.21102E+14
7484,S B I  JHANSI,855798,20-Dec-21,40,NCR JHS 03,3.21102E+14
7485,S B I  TIKAMGARH,855822,14-Jul-21,4070,NCR JHS 03,3.21102E+14
7486,S B I  TIKAMGARH,855823,14-Jul-21,90,NCR JHS 03,3.21102E+14
7487,S B I  TIKAMGARH,855824,15-Jul-21,140,NCR JHS 03,3.21102E+14
7488,S B I  TIKAMGARH,855828,20-Jul-21,365,NCR JHS 03,3.21102E+14
7489,S B I KHAJURAHO,856010,17-Aug-21,1250,NCR JHS 03,3.21102E+14
7490,S B I CHHATARPUR,856084,18-Sep-21,19710,NCR JHS 03,3.21102E+14
7491,S B I  TIKAMGARH,856129,18-Sep-21,110,NCR JHS 03,3.21102E+14
7492,S B I  TIKAMGARH,856130,20-Sep-21,260,NCR JHS 03,3.21102E+14
7493,S B I  TIKAMGARH,856131,20-Sep-21,515,NCR JHS 03,3.21102E+14
7494,S B I  TIKAMGARH,856132,21-Sep-21,1590,NCR JHS 03,3.21102E+14
7495,S B I  TIKAMGARH,856133,22-Sep-21,2735,NCR JHS 03,3.21102E+14
7496,S B I  TIKAMGARH,856135,23-Sep-21,120,NCR JHS 03,3.21102E+14
7497,S B I  TIKAMGARH,856136,24-Sep-21,195,NCR JHS 03,3.21102E+14
7498,S B I  TIKAMGARH,856137,17-Sep-21,190,NCR JHS 03,3.21102E+14
7499,S B I  TIKAMGARH,856138,17-Sep-21,70,NCR JHS 03,3.21102E+14
7500,S B I  TIKAMGARH,856139,27-Sep-21,210,NCR JHS 03,3.21102E+14
7501,S B I  TIKAMGARH,856140,26-Sep-21,1310,NCR JHS 03,3.21102E+14
7502,S B I  TIKAMGARH,856141,29-Sep-21,2950,NCR JHS 03,3.21102E+14
7503,S B I  TIKAMGARH,856142,30-Sep-21,290,NCR JHS 03,3.21102E+14
7504,S B I  TIKAMGARH,856143,01-Oct-21,160,NCR JHS 03,3.21102E+14
7505,SBI ATARRA,856348,17-Aug-21,1460,NCR JHS 03,3.21102E+14
7506,SBI ATARRA,856379,17-Sep-21,550,NCR JHS 03,3.21102E+14
7507,SBI ATARRA,856394,06-Oct-21,1595,NCR JHS 03,3.21102E+14
7508,S B I KARWI,856401,07-Sep-21,8455,NCR JHS 03,3.21102E+14
7509,S B I KARWI,856402,08-Sep-21,11115,NCR JHS 03,3.21102E+14
7510,S B I KARWI,856403,09-Sep-21,2870,NCR JHS 03,3.21102E+14
7511,S B I KARWI,856404,10-Sep-21,615,NCR JHS 03,3.21102E+14
7512,S B I KARWI,856405,13-Sep-21,695,NCR JHS 03,3.21102E+14
7513,S B I KARWI,856406,13-Sep-21,275,NCR JHS 03,3.21102E+14
7514,S B I KARWI,856407,13-Sep-21,30,NCR JHS 03,3.21102E+14
7515,S B I KARWI,856408,14-Sep-21,405,NCR JHS 03,3.21102E+14
7516,S B I KARWI,856409,15-Sep-21,750,NCR JHS 03,3.21102E+14
7517,S B I KARWI,856410,16-Sep-21,120,NCR JHS 03,3.21102E+14
7518,S B I KARWI,856411,17-Sep-21,60,NCR JHS 03,3.21102E+14
7519,S B I KARWI,856412,18-Sep-21,130,NCR JHS 03,3.21102E+14
7520,S B I KARWI,856413,20-Sep-21,3740,NCR JHS 03,3.21102E+14
7521,S B I KARWI,856414,20-Sep-21,505,NCR JHS 03,3.21102E+14
7522,S B I KARWI,856415,21-Sep-21,2140,NCR JHS 03,3.21102E+14
7523,S B I KARWI,856416,22-Sep-21,170,NCR JHS 03,3.21102E+14
7524,S B I KARWI,856417,23-Sep-21,210,NCR JHS 03,3.21102E+14
7525,S B I KARWI,856418,24-Sep-21,210,NCR JHS 03,3.21102E+14
7526,S B I KARWI,856419,27-Sep-21,45,NCR JHS 03,3.21102E+14
7527,S B I KARWI,856420,27-Sep-21,225,NCR JHS 03,3.21102E+14
7528,S B I KARWI,856421,27-Sep-21,230,NCR JHS 03,3.21102E+14
7529,S B I KARWI,856422,28-Sep-21,550,NCR JHS 03,3.21102E+14
7530,S B I KARWI,856423,29-Sep-21,1090,NCR JHS 03,3.21102E+14
7531,S B I KARWI,856424,30-Sep-21,575,NCR JHS 03,3.21102E+14
7532,S B I KARWI,856425,01-Oct-21,625,NCR JHS 03,3.21102E+14
7533,S B I KARWI,856426,07-Oct-21,3675,NCR JHS 03,3.21102E+14
7534,S B I KARWI,856427,08-Oct-21,3480,NCR JHS 03,3.21102E+14
7535,S B I KARWI,856428,11-Oct-21,145,NCR JHS 03,3.21102E+14
7536,S B I KARWI,856429,11-Oct-21,1315,NCR JHS 03,3.21102E+14
7537,S B I KARWI,856430,11-Oct-21,955,NCR JHS 03,3.21102E+14
7538,S B I KARWI,856431,12-Oct-21,1370,NCR JHS 03,3.21102E+14
7539,S B I KARWI,856432,13-Oct-21,390,NCR JHS 03,3.21102E+14
7540,S B I KARWI,856433,16-Oct-21,1390,NCR JHS 03,3.21102E+14
7541,S B I KARWI,856434,16-Oct-21,650,NCR JHS 03,3.21102E+14
7542,S B I KARWI,856435,16-Oct-21,1180,NCR JHS 03,3.21102E+14
7543,S B I KARWI,856436,18-Oct-21,600,NCR JHS 03,3.21102E+14
7544,S B I KARWI,856437,18-Oct-21,1905,NCR JHS 03,3.21102E+14
7545,S B I KARWI,856438,20-Oct-21,895,NCR JHS 03,3.21102E+14
7546,S B I KARWI,856439,20-Oct-21,370,NCR JHS 03,3.21102E+14
7547,S B I KARWI,856440,21-Oct-21,4185,NCR JHS 03,3.21102E+14
7548,S B I KARWI,856441,22-Oct-21,1370,NCR JHS 03,3.21102E+14
7549,S B I KARWI,856442,25-Oct-21,1045,NCR JHS 03,3.21102E+14
7550,S B I KARWI,856443,25-Oct-21,3005,NCR JHS 03,3.21102E+14
7551,S B I KARWI,856444,25-Oct-21,1070,NCR JHS 03,3.21102E+14
7552,S B I KARWI,856445,26-Oct-21,560,NCR JHS 03,3.21102E+14
7553,S B I KARWI,856446,27-Oct-21,135,NCR JHS 03,3.21102E+14
7554,S B I KARWI,856447,28-Oct-21,1040,NCR JHS 03,3.21102E+14
7555,S B I KARWI,856448,29-Oct-21,1005,NCR JHS 03,3.21102E+14
7556,S B I KARWI,856449,30-Oct-21,265,NCR JHS 03,3.21102E+14
7557,S B I KARWI,856450,01-Nov-21,1000,NCR JHS 03,3.21102E+14
7558,S B I KARWI,856451,09-Jul-21,1655,NCR JHS 03,3.21102E+14
7559,S B I KARWI,856452,12-Jul-21,1295,NCR JHS 03,3.21102E+14
7560,S B I KARWI,856453,12-Jul-21,4490,NCR JHS 03,3.21102E+14
7561,S B I KARWI,856454,12-Jul-21,1935,NCR JHS 03,3.21102E+14
7562,S B I KARWI,856455,13-Jul-21,1795,NCR JHS 03,3.21102E+14
7563,S B I KARWI,856456,14-Jul-21,1500,NCR JHS 03,3.21102E+14
7564,S B I KARWI,856457,15-Jul-21,995,NCR JHS 03,3.21102E+14
7565,S B I KARWI,856458,16-Jul-21,875,NCR JHS 03,3.21102E+14
7566,S B I KARWI,856459,17-Jul-21,3375,NCR JHS 03,3.21102E+14
7567,S B I KARWI,856460,19-Jul-21,2105,NCR JHS 03,3.21102E+14
7568,S B I KARWI,856461,18-Jul-21,2980,NCR JHS 03,3.21102E+14
7569,S B I KARWI,856462,20-Jul-21,1150,NCR JHS 03,3.21102E+14
7570,S B I KARWI,856463,22-Jul-21,2400,NCR JHS 03,3.21102E+14
7571,S B I KARWI,856464,22-Jul-21,995,NCR JHS 03,3.21102E+14
7572,S B I KARWI,856465,23-Jul-21,2105,NCR JHS 03,3.21102E+14
7573,S B I KARWI,856466,27-Jul-21,510,NCR JHS 03,3.21102E+14
7574,S B I KARWI,856467,29-Jul-21,580,NCR JHS 03,3.21102E+14
7575,S B I KARWI,856468,28-Jul-21,1120,NCR JHS 03,3.21102E+14
7576,S B I KARWI,856469,29-Jul-21,1930,NCR JHS 03,3.21102E+14
7577,S B I KARWI,856470,30-Jul-21,1330,NCR JHS 03,3.21102E+14
7578,S B I KARWI,856471,31-Jul-21,435,NCR JHS 03,3.21102E+14
7579,S B I KARWI,856472,02-Aug-21,1740,NCR JHS 03,3.21102E+14
7580,S B I KARWI,856473,09-Aug-21,730,NCR JHS 03,3.21102E+14
7581,S B I KARWI,856474,09-Aug-21,4085,NCR JHS 03,3.21102E+14
7582,S B I KARWI,856475,10-Aug-21,2375,NCR JHS 03,3.21102E+14
7583,S B I KARWI,856476,11-Aug-21,1735,NCR JHS 03,3.21102E+14
7584,S B I KARWI,856477,12-Aug-21,1665,NCR JHS 03,3.21102E+14
7585,S B I KARWI,856478,12-Aug-21,2540,NCR JHS 03,3.21102E+14
7586,S B I KARWI,856479,13-Aug-21,925,NCR JHS 03,3.21102E+14
7587,S B I KARWI,856480,14-Aug-21,1470,NCR JHS 03,3.21102E+14
7588,S B I KARWI,856481,16-Aug-21,1115,NCR JHS 03,3.21102E+14
7589,S B I KARWI,856482,17-Aug-21,1160,NCR JHS 03,3.21102E+14
7590,S B I KARWI,856483,19-Aug-21,2265,NCR JHS 03,3.21102E+14
7591,S B I KARWI,856484,18-Aug-21,2095,NCR JHS 03,3.21102E+14
7592,S B I KARWI,856485,21-Aug-21,4270,NCR JHS 03,3.21102E+14
7593,S B I KARWI,856486,21-Aug-21,2500,NCR JHS 03,3.21102E+14
7594,S B I KARWI,856487,24-Aug-21,2280,NCR JHS 03,3.21102E+14
7595,S B I KARWI,856488,24-Aug-21,2225,NCR JHS 03,3.21102E+14
7596,S B I KARWI,856489,24-Aug-21,2985,NCR JHS 03,3.21102E+14
